id,ürün fiyatı
141,20.374521
142,24.382673
143,12.869295
144,16.626892
145,9.472682
146,9.891259
147,28.668484
148,28.443624
149,13.615066
150,17.981972
151,17.97986
152,14.221093
153,45.11343
154,46.47348
155,49.526928
156,48.967926
157,52.139626
158,108.71524
159,34.543015
160,34.64783
161,28.159084
162,44.729507
163,17.358145
164,20.174292
165,42.36017
166,40.142483
167,77.48508
168,14.498722
169,37.604465
170,30.495714
171,34.793972
172,29.33863
173,13.229641
174,42.18837
175,28.359482
176,27.587816
177,22.742502
178,20.782497
179,24.588238
180,49.057816
181,20.88235
182,15.448507
183,14.967042
184,21.353962
185,10.014271
186,26.7808
187,7.029388
188,9.601688
189,8.10961
190,2.4907691
191,5.0113635
192,11.366186
193,4.9512095
194,6.592554
195,42.03882
196,16.953093
197,13.613773
198,23.552372
199,21.975645
200,11.415437
201,39.858482
202,25.209978
203,51.07156
204,56.93132
205,27.253477
206,42.614067
207,52.619553
208,39.83178
209,42.31874
210,13.632842
211,47.428375
212,91.22978
213,50.147457
214,12.828234
215,18.373877
216,18.515694
217,23.678083
218,15.423658
219,15.853157
220,20.64203
221,24.332531
222,14.1551285
223,16.016548
224,9.737814
225,10.256779
226,28.949572
227,29.099237
228,13.279027
229,15.768295
230,16.657595
231,13.679299
232,44.667114
233,45.80734
234,56.23357
235,58.24208
236,67.862114
237,113.25091
238,35.245724
239,39.883163
240,22.152304
241,43.85926
242,17.07824
243,18.112532
244,44.49426
245,39.74711
246,75.28696
247,13.922681
248,36.918278
249,32.119083
250,30.13731
251,27.226994
252,14.159526
253,39.85979
254,26.577196
255,26.74861
256,21.087593
257,19.956549
258,24.18433
259,45.045723
260,20.948431
261,17.368546
262,14.9861555
263,22.311684
264,10.090914
265,26.40503
266,7.2256684
267,10.098298
268,8.374703
269,2.4409437
270,5.6943545
271,11.269883
272,5.1010113
273,7.05848
274,41.13061
275,16.01509
276,13.056374
277,23.398056
278,21.546776
279,10.87331
280,38.239902
281,27.6804
282,51.01855
283,58.255543
284,26.76656
285,42.567307
286,48.804234
287,39.854862
288,41.582863
289,14.106636
290,59.51215
291,82.99075
292,59.913826
293,13.409392
294,16.354351
295,20.26228
296,22.408312
297,14.283245
298,17.276737
299,20.554178
300,22.023657
301,13.353045
302,16.569046
303,9.308837
304,10.246982
305,27.897833
306,28.696505
307,12.813458
308,17.378311
309,17.56904
310,14.028783
311,45.007732
312,48.955147
313,56.30143
314,47.64618
315,64.11016
316,117.55113
317,37.057224
318,34.346157
319,20.421677
320,42.916893
321,15.483546
322,20.399815
323,40.411953
324,41.744953
325,79.030815
326,14.043653
327,40.009037
328,33.53874
329,34.011745
330,27.883743
331,12.973209
332,41.743797
333,27.346292
334,27.33348
335,23.17186
336,24.251205
337,25.49492
338,42.942173
339,19.174894
340,16.71912
341,15.025206
342,21.160362
343,9.90075
344,25.499504
345,8.129826
346,9.272514
347,7.399102
348,2.5135229
349,4.7973185
350,11.593211
351,4.674368
352,6.7658405
353,42.011677
354,16.301636
355,13.155657
356,24.152483
357,22.383512
358,11.514971
359,40.435562
360,25.78431
361,48.092495
362,53.232998
363,28.307522
364,43.276077
365,49.086544
366,42.020603
367,42.10336
368,13.900947
369,46.53201
370,80.026955
371,57.045704
372,12.062325
373,18.618603
374,19.52057
375,25.576551
376,14.712684
377,16.803009
378,20.532948
379,22.754025
380,12.801623
381,15.990773
382,9.3423
383,9.384535
384,28.207598
385,27.152235
386,13.819322
387,17.20715
388,17.68184
389,13.90252
390,44.753025
391,49.393047
392,52.30121
393,49.73811
394,59.20342
395,111.39214
396,34.864307
397,41.030437
398,21.597555
399,45.33639
400,15.887447
401,24.552488
402,43.334415
403,41.097797
404,78.0328
405,14.352575
406,41.021698
407,33.90464
408,38.15033
409,26.721376
410,14.249767
411,40.034576
412,26.813337
413,26.796183
414,21.437397
415,19.90238
416,24.890427
417,46.469017
418,20.891851
419,17.144533
420,15.1126
421,21.345005
422,9.947145
423,25.817307
424,7.2412333
425,9.802924
426,8.388514
427,2.5416362
428,5.0951033
429,11.443714
430,4.7938504
431,7.364791
432,41.3629
433,16.55613
434,12.438982
435,24.100557
436,21.750324
437,11.368666
438,40.14755
439,27.128294
440,53.6506
441,62.884323
442,27.38813
443,40.25424
444,50.75213
445,43.719425
446,44.408737
447,13.16108
448,49.418236
449,93.4211
450,52.42287
451,12.902174
452,16.908285
453,21.031431
454,24.079296
455,14.212883
456,17.827097
457,20.566399
458,22.74709
459,12.677942
460,16.513815
461,9.401066
462,10.105384
463,26.540705
464,26.971733
465,14.324866
466,18.761742
467,18.000416
468,14.008409
469,46.396587
470,47.535934
471,49.851276
472,57.37014
473,57.759483
474,137.18666
475,36.65447
476,36.054775
477,21.70796
478,45.462265
479,19.318493
480,19.127876
481,38.751743
482,38.853844
483,72.24551
484,14.122855
485,41.483463
486,31.112272
487,34.614647
488,28.661037
489,13.427959
490,43.36929
491,29.097065
492,28.916431
493,21.82319
494,19.41028
495,23.971449
496,38.48243
497,22.05684
498,18.566383
499,14.819677
500,22.09929
501,10.186826
502,27.929592
503,6.953146
504,9.654913
505,7.8704505
506,2.702342
507,5.3305297
508,11.1774025
509,4.917626
510,7.1525564
511,39.550434
512,16.766117
513,12.750989
514,23.130405
515,21.97048
516,11.541319
517,41.17504
518,26.211054
519,53.92898
520,52.68853
521,27.870127
522,43.130096
523,52.01346
524,39.01932
525,38.96279
526,12.663698
527,47.985367
528,97.889595
529,57.943592
530,12.447996
531,17.542118
532,21.201794
533,23.293917
534,13.377231
535,16.492846
536,20.574808
537,24.164608
538,12.939804
539,16.437048
540,9.333418
541,9.346608
542,29.04683
543,28.69054
544,14.267777
545,17.945591
546,17.103016
547,14.312742
548,47.204487
549,47.81565
550,49.831173
551,55.91323
552,52.649475
553,100.49486
554,40.407303
555,33.90855
556,22.212559
557,48.88846
558,17.115547
559,19.913849
560,40.367615
561,41.092884
562,84.6598
563,14.331001
564,39.426277
565,33.50214
566,33.160786
567,27.261911
568,12.23138
569,42.032894
570,27.243984
571,28.159641
572,23.081848
573,21.037552
574,24.112501
575,49.352356
576,21.970201
577,15.662014
578,13.635057
579,22.76588
580,9.884702
581,28.294682
582,7.2602205
583,10.06309
584,8.1728115
585,2.71971
586,5.936493
587,11.258686
588,4.9775553
589,7.5606136
590,37.613605
591,16.676022
592,14.03746
593,24.721186
594,21.775108
595,11.436026
596,40.356823
597,29.14846
598,56.25256
599,51.326794
600,26.54218
601,36.368687
602,54.791077
603,47.529606
604,43.311516
605,12.099583
606,57.27964
607,84.56565
608,61.667725
609,12.529319
610,16.459034
611,23.39878
612,25.957994
613,14.140841
614,16.621054
615,21.053543
616,24.529
617,13.164676
618,18.14874
619,9.434258
620,9.986882
621,29.52729
622,25.9426
623,13.264045
624,17.506239
625,17.769312
626,13.953264
627,49.141685
628,52.092274
629,51.74369
630,48.69913
631,59.76854
632,127.76127
633,35.556843
634,42.854588
635,21.38087
636,51.077377
637,19.78596
638,18.927876
639,39.229458
640,37.039566
641,79.73803
642,14.049684
643,40.32368
644,31.258162
645,32.86652
646,28.617483
647,13.65103
648,45.99384
649,29.495998
650,28.708511
651,22.21879
652,19.458498
653,24.357243
654,46.494118
655,21.861235
656,17.617298
657,15.474921
658,22.275152
659,9.908144
660,29.26894
661,7.6376677
662,10.005235
663,8.184404
664,2.771523
665,4.743692
666,10.840618
667,4.8895555
668,6.988039
669,39.088562
670,16.657625
671,13.103693
672,23.598309
673,24.308
674,11.069622
675,48.209385
676,25.737244
677,51.949924
678,51.815693
679,28.430323
680,44.215206
681,53.408875
682,38.62893
683,40.151295
684,12.863808
685,49.683132
686,86.6734
687,66.96129
688,12.673496
689,17.963085
690,19.250605
691,25.630363
692,13.359066
693,16.655378
694,20.176659
695,24.138947
696,13.536892
697,16.657972
698,9.499967
699,10.147626
700,30.40185
701,29.504543
702,14.01224
703,17.334208
704,15.38528
705,14.024719
706,50.183735
707,51.401306
708,50.347008
709,57.21718
710,56.36196
711,110.30528
712,36.825573
713,32.574356
714,22.109478
715,46.333824
716,17.606203
717,21.644306
718,37.87375
719,40.613644
720,73.46392
721,16.124512
722,38.290245
723,34.807415
724,32.70225
725,26.218699
726,13.895933
727,41.747047
728,27.736504
729,28.458668
730,21.07178
731,19.936537
732,23.555128
733,44.406864
734,20.018702
735,16.726776
736,14.547554
737,21.728592
738,9.358756
739,27.195389
740,6.602741
741,9.162457
742,8.102561
743,2.7688322
744,5.242346
745,10.504521
746,4.6352305
747,7.5263157
748,38.12985
749,16.757668
750,12.63323
751,23.182049
752,23.521946
753,11.25377
754,39.404068
755,27.119776
756,56.903313
757,55.68169
758,27.852837
759,42.169968
760,53.335148
761,41.72361
762,40.34546
763,13.135436
764,60.333355
765,89.78916
766,55.06619
767,13.0928
768,16.539139
769,21.217607
770,24.66569
771,14.862812
772,15.944419
773,20.383968
774,24.134604
775,13.164
776,21.07085
777,9.36458
778,10.244968
779,29.2347
780,27.576984
781,13.376382
782,16.734535
783,17.214296
784,13.2185755
785,50.02414
786,55.652866
787,51.761974
788,54.808723
789,60.71465
790,126.58045
791,38.371998
792,33.227398
793,24.908998
794,46.05878
795,17.490541
796,20.964447
797,44.140987
798,40.551407
799,84.618385
800,14.753938
801,40.172863
802,32.61419
803,33.78326
804,30.889706
805,12.94998
806,45.9706
807,29.189192
808,28.662952
809,21.950268
810,20.179562
811,25.623903
812,39.540165
813,20.501915
814,17.91791
815,15.216913
816,22.297478
817,10.028846
818,28.46491
819,7.1445026
820,9.4779415
821,7.6173034
822,2.6381261
823,4.7951612
824,11.100328
825,4.754971
826,8.116008
827,40.81176
828,17.29934
829,12.6999235
830,24.492664
831,22.01313
832,11.339584
833,45.533867
834,26.506546
835,60.489788
836,56.05144
837,26.990692
838,41.365612
839,47.60219
840,39.915806
841,40.434692
842,13.188465
843,50.270985
844,90.37172
845,58.173664
846,11.663704
847,17.34277
848,19.183228
849,23.949217
850,12.643155
851,16.452425
852,19.986565
853,23.600538
854,12.428368
855,16.668333
856,9.0955305
857,9.774586
858,27.145744
859,26.38486
860,14.401277
861,17.472494
862,17.365057
863,14.47212
864,45.76611
865,46.13123
866,54.59153
867,50.60028
868,54.09295
869,101.48085
870,40.50303
871,36.650837
872,25.514313
873,45.369816
874,18.262405
875,22.312365
876,40.29461
877,46.318787
878,81.70241
879,14.832966
880,37.710674
881,35.581535
882,33.764263
883,26.99917
884,13.882868
885,44.98189
886,27.74834
887,27.598516
888,21.564434
889,19.337595
890,23.947216
891,43.83348
892,18.888426
893,17.927444
894,15.201562
895,22.029932
896,9.855636
897,27.865442
898,7.0497646
899,10.720677
900,8.537979
901,2.2799342
902,5.224971
903,10.904345
904,5.005747
905,7.1988454
906,39.6061
907,16.84859
908,11.964091
909,23.947254
910,21.115475
911,11.455592
912,43.089695
913,26.705334
914,51.139996
915,61.02076
916,26.628786
917,39.257645
918,48.590225
919,43.531464
920,43.61635
921,11.976482
922,49.411785
923,78.738304
924,56.429474
925,12.302223
926,16.694326
927,21.04707
928,22.83967
929,14.191199
930,16.418015
931,20.303932
932,24.360441
933,13.138885
934,17.511992
935,9.336033
936,10.022952
937,28.695065
938,25.639208
939,13.641795
940,16.979403
941,17.697348
942,13.346658
943,45.94961
944,48.562267
945,55.30458
946,45.266777
947,55.1326
948,114.59636
949,35.641193
950,34.98523
951,23.011814
952,45.095577
953,19.388481
954,19.831566
955,39.115204
956,46.053856
957,79.35897
958,13.932155
959,37.611477
960,30.154196
961,35.292213
962,26.773361
963,13.22019
964,40.008434
965,26.59395
966,27.171432
967,19.883194
968,20.40358
969,23.985401
970,46.618477
971,20.420925
972,17.01471
973,14.679624
974,21.094296
975,9.851041
976,23.981247
977,6.428002
978,9.731687
979,8.139085
980,2.5130496
981,4.9637623
982,11.303207
983,4.902808
984,7.0295844
985,41.310387
986,16.454569
987,13.048672
988,23.069962
989,22.214323
990,11.70277
991,42.261494
992,25.7064
993,45.801205
994,60.283607
995,26.514978
996,39.49744
997,49.67697
998,41.889465
999,42.530895
1000,13.027055
1001,64.38903
1002,85.88813
1003,60.14023
1004,13.09799
1005,16.437056
1006,19.987541
1007,23.372763
1008,13.277241
1009,17.545742
1010,19.8774
1011,23.727688
1012,13.412784
1013,16.306091
1014,9.758096
1015,9.856398
1016,28.427258
1017,27.339941
1018,13.462055
1019,16.517906
1020,16.293766
1021,13.282959
1022,47.16104
1023,49.248817
1024,53.917915
1025,51.42252
1026,51.74086
1027,112.7384
1028,34.053528
1029,31.640137
1030,22.349167
1031,44.96118
1032,17.908068
1033,19.029474
1034,46.940136
1035,41.554863
1036,82.99595
1037,13.535351
1038,39.10981
1039,28.225061
1040,31.880648
1041,25.779442
1042,14.226572
1043,39.719967
1044,24.914545
1045,25.497972
1046,20.091747
1047,19.61941
1048,24.579382
1049,42.28759
1050,20.07228
1051,17.369707
1052,14.580309
1053,22.551382
1054,10.391682
1055,25.708473
1056,7.756114
1057,10.210233
1058,8.279991
1059,2.4117677
1060,5.3733377
1061,11.313295
1062,5.14235
1063,7.6057534
1064,40.915363
1065,16.386967
1066,12.713952
1067,23.670624
1068,21.20116
1069,11.666997
1070,40.937954
1071,27.339632
1072,50.6218
1073,58.363358
1074,31.389862
1075,40.256325
1076,50.48601
1077,40.311394
1078,41.767876
1079,15.380545
1080,52.483677
1081,83.10859
1082,54.050865
1083,13.512854
1084,15.766875
1085,19.355679
1086,23.791363
1087,13.868135
1088,17.39906
1089,20.644075
1090,24.23775
1091,13.199927
1092,16.900505
1093,9.909211
1094,9.7932205
1095,28.386118
1096,27.343908
1097,13.8364105
1098,16.52329
1099,16.743223
1100,13.226038
1101,51.915142
1102,52.27651
1103,50.514233
1104,47.26087
1105,60.620026
1106,104.23101
1107,34.21688
1108,39.785843
1109,24.02756
1110,41.174614
1111,18.350813
1112,20.443676
1113,41.148724
1114,43.8566
1115,82.315155
1116,13.3401
1117,37.754635
1118,29.34122
1119,33.506226
1120,26.930685
1121,12.656171
1122,40.704178
1123,26.732204
1124,27.426422
1125,20.521671
1126,21.260828
1127,24.945705
1128,50.184727
1129,20.71279
1130,16.941427
1131,15.694108
1132,21.791384
1133,9.852713
1134,24.622513
1135,6.908311
1136,9.778986
1137,8.255931
1138,2.7573488
1139,4.668519
1140,11.908971
1141,4.8933043
1142,6.631277
1143,41.161556
1144,16.931902
1145,13.319417
1146,23.320705
1147,21.794031
1148,11.312252
1149,44.566723
1150,26.014986
1151,48.937626
1152,50.351265
1153,26.96223
1154,36.990383
1155,47.170006
1156,41.68807
1157,42.959736
1158,12.597078
1159,54.902477
1160,83.63038
1161,58.969414
1162,13.185902
1163,18.35542
1164,18.676918
1165,22.899895
1166,13.884424
1167,17.707355
1168,20.20442
1169,24.210415
1170,13.579666
1171,16.341087
1172,9.819953
1173,10.213638
1174,28.835176
1175,28.344147
1176,14.003901
1177,16.909689
1178,16.165037
1179,13.036894
1180,45.94965
1181,49.920815
1182,56.80804
1183,47.91013
1184,58.215893
1185,120.86159
1186,38.675926
1187,33.479
1188,24.881115
1189,44.431545
1190,18.082602
1191,21.06026
1192,48.204655
1193,42.37902
1194,85.29319
1195,13.414095
1196,38.398273
1197,32.731323
1198,33.674053
1199,26.969612
1200,13.295849
1201,40.204998
1202,26.804491
1203,28.090199
1204,20.093985
1205,21.188478
1206,25.069914
1207,46.009262
1208,20.253931
1209,18.20482
1210,15.77963
1211,22.369682
1212,10.022013
1213,24.82195
1214,6.6109276
1215,9.815399
1216,8.180576
1217,2.6315029
1218,5.2629414
1219,11.303073
1220,5.1515613
1221,7.0688763
1222,40.45961
1223,15.959665
1224,12.747086
1225,22.9238
1226,21.131054
1227,11.111863
1228,37.487347
1229,26.673674
1230,46.73577
1231,57.68596
1232,25.600328
1233,41.98004
1234,49.920807
1235,42.003845
1236,43.05853
1237,13.875495
1238,60.635834
1239,81.18367
1240,58.346478
1241,13.243402
1242,15.744932
1243,20.053642
1244,23.294262
1245,14.681582
1246,16.925308
1247,20.227333
1248,23.295279
1249,12.933494
1250,16.866718
1251,9.957266
1252,9.905491
1253,28.116503
1254,27.445747
1255,13.988875
1256,16.093044
1257,16.109173
1258,13.140282
1259,48.437416
1260,54.00623
1261,50.415375
1262,45.813824
1263,63.059395
1264,101.36887
1265,35.6045
1266,40.440502
1267,24.092463
1268,44.04295
1269,17.905083
1270,20.04579
1271,40.836098
1272,42.405468
1273,75.44133
1274,14.103061
1275,39.380127
1276,27.486855
1277,34.67837
1278,26.560974
1279,12.439831
1280,39.22301
1281,27.960945
1282,28.187784
1283,20.449028
1284,20.830656
1285,25.134941
1286,48.55403
1287,19.16155
1288,16.487616
1289,14.67874
1290,21.23847
1291,9.966984
1292,24.813911
1293,7.554451
1294,10.205454
1295,8.481483
1296,2.7356389
1297,4.6445622
1298,11.856056
1299,4.668934
1300,7.0894246
1301,41.809277
1302,16.692644
1303,12.474697
1304,23.554943
1305,21.547194
1306,11.530844
1307,41.51915
1308,26.932034
1309,49.282207
1310,64.543365
1311,30.06273
1312,36.400932
1313,51.00167
1314,44.90567
1315,44.28209
1316,12.39784
1317,53.98907
1318,90.470665
1319,62.51952
1320,12.23304
1321,16.869036
1322,18.858004
1323,24.653019
1324,13.584563
1325,17.991703
1326,20.408726
1327,24.141645
1328,12.372043
1329,16.509972
1330,9.446779
1331,10.258622
1332,27.652218
1333,27.103197
1334,14.0907545
1335,17.082075
1336,16.928617
1337,13.512009
1338,49.167774
1339,49.87204
1340,48.99357
1341,54.15727
1342,53.54611
1343,123.31758
1344,36.932426
1345,33.802944
1346,21.92193
1347,43.566647
1348,18.205183
1349,20.894444
1350,41.056343
1351,44.490852
1352,83.76553
1353,13.694416
1354,39.383465
1355,31.985874
1356,31.91689
1357,26.026566
1358,13.345771
1359,39.306786
1360,26.46865
1361,25.895878
1362,20.593517
1363,20.790455
1364,23.968056
1365,45.780415
1366,19.020334
1367,16.52919
1368,15.386173
1369,21.574512
1370,10.297565
1371,26.972582
1372,7.9514875
1373,9.957175
1374,8.090038
1375,2.381073
1376,4.8962493
1377,11.778033
1378,4.8925486
1379,6.9501977
1380,41.16222
1381,16.67996
1382,12.406269
1383,23.126242
1384,22.118773
1385,11.4505625
1386,42.23318
1387,26.945162
1388,48.954807
1389,52.19237
1390,26.638489
1391,39.934383
1392,49.464252
1393,42.88418
1394,42.895798
1395,13.702408
1396,54.209362
1397,80.75577
1398,59.060146
1399,12.903561
1400,15.965218
1401,18.429869
1402,23.344578
1403,14.388568
1404,16.993666
1405,20.4645
1406,23.368769
1407,13.179233
1408,16.559952
1409,9.847303
1410,10.2818365
1411,26.973026
1412,26.463099
1413,14.149555
1414,16.632683
1415,16.559013
1416,13.380275
1417,49.55582
1418,52.065357
1419,56.958023
1420,49.86973
1421,58.452847
1422,110.96911
1423,35.659744
1424,30.904552
1425,22.081371
1426,42.726063
1427,16.25411
1428,19.49902
1429,41.642025
1430,40.79133
1431,74.02976
1432,13.269715
1433,35.294422
1434,32.917873
1435,28.72294
1436,27.72801
1437,12.972587
1438,41.329453
1439,27.233728
1440,26.49995
1441,20.603935
1442,20.37538
1443,23.011585
1444,42.306915
1445,19.937582
1446,15.685177
1447,16.92469
1448,21.750134
1449,9.914943
1450,27.497597
1451,6.5307975
1452,9.820499
1453,7.870014
1454,2.6931772
1455,4.8470325
1456,10.962577
1457,4.710219
1458,7.635154
1459,39.25036
1460,17.014427
1461,13.653297
1462,25.365662
1463,22.160685
1464,11.787371
1465,45.92181
1466,26.990309
1467,47.893547
1468,58.962852
1469,26.187498
1470,39.133488
1471,53.807934
1472,39.840176
1473,40.02259
1474,12.569541
1475,48.36615
1476,84.54087
1477,63.39957
1478,12.608425
1479,18.330519
1480,21.11992
1481,24.7105
1482,12.855703
1483,17.013151
1484,21.006706
1485,24.581137
1486,12.7261715
1487,15.959891
1488,8.97501
1489,9.688834
1490,28.066528
1491,28.420824
1492,13.795407
1493,17.831696
1494,16.568932
1495,13.883359
1496,46.554794
1497,46.045853
1498,64.812195
1499,49.966503
1500,58.299393
1501,108.83479
1502,38.110973
1503,32.660393
1504,23.12908
1505,44.700768
1506,16.144835
1507,20.22977
1508,41.818283
1509,38.230347
1510,73.533195
1511,13.723975
1512,37.66453
1513,31.723167
1514,30.080849
1515,27.585693
1516,12.974752
1517,45.079353
1518,28.942461
1519,28.318592
1520,21.689074
1521,21.07969
1522,23.783573
1523,45.715454
1524,20.936697
1525,17.048233
1526,14.592077
1527,21.597986
1528,9.6280575
1529,25.517288
1530,6.1866703
1531,9.808115
1532,8.048785
1533,2.5356753
1534,5.859296
1535,11.681557
1536,4.919102
1537,7.5506215
1538,36.763325
1539,16.844538
1540,12.145541
1541,24.466103
1542,21.910923
1543,11.646987
1544,39.666542
1545,27.47292
1546,51.042614
1547,57.3852
1548,25.918434
1549,42.73274
1550,50.552273
1551,40.50887
1552,40.978634
1553,11.854166
1554,51.06484
1555,83.07407
1556,54.20655
1557,13.461819
1558,17.928045
1559,21.082956
1560,22.61515
1561,13.270357
1562,17.417372
1563,19.706099
1564,23.731619
1565,12.29385
1566,16.304684
1567,9.399164
1568,9.544181
1569,27.331804
1570,26.727186
1571,13.766392
1572,17.057325
1573,15.657362
1574,13.316821
1575,48.722507
1576,47.903736
1577,52.739204
1578,52.444366
1579,57.47071
1580,108.43405
1581,36.75493
1582,37.181515
1583,22.72034
1584,42.04209
1585,17.8204
1586,19.82605
1587,38.929047
1588,41.4081
1589,72.40031
1590,14.34461
1591,36.71777
1592,30.859747
1593,29.935322
1594,27.17747
1595,13.2106905
1596,43.08624
1597,26.828146
1598,26.574059
1599,20.379534
1600,20.393091
1601,23.445904
1602,43.586212
1603,20.614014
1604,16.10763
1605,15.399691
1606,22.369257
1607,10.094221
1608,28.251297
1609,7.197322
1610,9.710217
1611,7.959379
1612,2.8898757
1613,4.8751874
1614,11.355982
1615,4.785736
1616,6.758231
1617,39.371773
1618,17.790062
1619,13.400522
1620,24.411974
1621,21.396759
1622,11.365221
1623,40.6486
1624,24.704462
1625,50.52881
1626,53.35374
1627,26.717981
1628,40.673435
1629,50.720867
1630,37.455452
1631,38.60707
1632,13.311472
1633,53.21246
1634,76.565865
1635,61.209366
1636,12.504728
1637,18.401102
1638,19.765152
1639,23.460644
1640,13.0228405
1641,17.695435
1642,20.64714
1643,24.649035
1644,12.927307
1645,15.973933
1646,9.113735
1647,10.146626
1648,28.027937
1649,27.824762
1650,13.591897
1651,16.719433
1652,17.245502
1653,13.74849
1654,48.721962
1655,44.03683
1656,54.315033
1657,47.221554
1658,57.955612
1659,111.12082
1660,41.903187
1661,34.06075
1662,22.003464
1663,41.55332
1664,16.629585
1665,20.982676
1666,43.087734
1667,39.150677
1668,78.85964
1669,13.634352
1670,42.738426
1671,32.925346
1672,30.300196
1673,27.463028
1674,13.22942
1675,43.790813
1676,28.69245
1677,28.506035
1678,21.634398
1679,20.580791
1680,23.324686
1681,44.450176
1682,20.739887
1683,16.180473
1684,14.476823
1685,22.117514
1686,10.245978
1687,27.730614
1688,6.8175697
1689,9.835982
1690,7.896361
1691,2.6478593
1692,5.5773973
1693,11.400448
1694,5.1177044
1695,6.617713
1696,38.172153
1697,16.796247
1698,12.633883
1699,24.736498
1700,22.496609
1701,11.500075
1702,41.340744
1703,24.937374
1704,50.93621
1705,53.967426
1706,26.591536
1707,43.40725
1708,44.579056
1709,38.404152
1710,38.545418
1711,13.449269
1712,56.545734
1713,81.51606
1714,70.746414
1715,13.689487
1716,18.231339
1717,20.4976
1718,21.433891
1719,13.778441
1720,17.159716
1721,20.058681
1722,23.925476
1723,12.747315
1724,16.422514
1725,9.436083
1726,9.920279
1727,27.980515
1728,27.214006
1729,13.693171
1730,17.271824
1731,16.343182
1732,13.65579
1733,51.59052
1734,51.129646
1735,54.093296
1736,48.97551
1737,61.08283
1738,111.75515
1739,40.990513
1740,34.470505
1741,23.226633
1742,45.602955
1743,16.715769
1744,20.720942
1745,41.912086
1746,42.671276
1747,73.72195
1748,13.913979
1749,34.917095
1750,28.902637
1751,28.974413
1752,27.46053
1753,12.2554455
1754,41.464855
1755,28.178003
1756,27.896532
1757,21.138014
1758,20.754004
1759,23.53305
1760,45.273476
1761,20.070915
1762,15.7396965
1763,14.74776
1764,21.589077
1765,9.831315
1766,27.833414
1767,6.868611
1768,9.534516
1769,7.609419
1770,2.5812032
1771,4.9738293
1772,10.488033
1773,4.5040236
1774,9.1242285
1775,39.361107
1776,18.942104
1777,14.134518
1778,25.375942
1779,21.338957
1780,11.642346
1781,40.128532
1782,26.536621
1783,58.42415
1784,57.09661
1785,24.145796
1786,41.31124
1787,55.606277
1788,43.25917
1789,41.22836
1790,12.408225
1791,51.635498
1792,86.13607
1793,68.98974
1794,11.4396305
1795,18.190975
1796,18.216713
1797,27.517376
1798,12.858366
1799,16.52519
1800,21.27473
1801,24.466797
1802,12.690621
1803,16.097475
1804,8.89232
1805,10.521696
1806,27.500765
1807,28.338882
1808,12.985786
1809,17.309534
1810,17.697647
1811,14.273821
1812,47.521873
1813,43.963642
1814,59.877144
1815,48.2795
1816,55.618523
1817,130.12006
1818,39.285694
1819,34.02412
1820,22.805737
1821,44.968044
1822,15.6044445
1823,21.390312
1824,41.838863
1825,41.30123
1826,73.01256
1827,13.739885
1828,31.396305
1829,30.01751
1830,32.466076
1831,27.442198
1832,12.703573
1833,44.789936
1834,28.930422
1835,28.458782
1836,22.232769
1837,20.69183
1838,23.438576
1839,43.503437
1840,19.701712
1841,16.286266
1842,14.822779
1843,21.280956
1844,9.842128
1845,27.176579
1846,6.373535
1847,9.439041
1848,8.033403
1849,2.3326976
1850,5.082912
1851,11.492675
1852,4.8496614
1853,7.437345
1854,37.855145
1855,18.190544
1856,13.101347
1857,23.432775
1858,22.470499
1859,11.5996
