id,ürün fiyatı
747,5.8746796
748,39.31044
749,18.966255
750,12.615033
751,21.967285
752,24.396612
753,11.27786
754,41.113228
755,28.285164
756,52.71601
757,53.65224
758,28.58068
759,43.330467
760,49.29963
761,38.735577
762,39.67207
763,13.574896
764,59.943398
765,89.06227
766,55.75919
767,13.947245
768,16.776001
769,20.608568
770,23.78748
771,15.351314
772,17.616295
773,21.477806
774,24.87478
775,13.066041
776,20.228016
777,9.695207
778,11.341572
779,28.558216
780,29.560429
781,13.485322
782,17.104946
783,18.060604
784,12.23862
785,50.216743
786,55.8137
787,50.813526
788,55.55654
789,61.845173
790,134.33788
791,43.424652
792,33.84731
793,25.915255
794,45.08535
795,16.554493
796,22.391941
797,47.110317
798,40.54526
799,81.973625
800,14.972083
801,41.67196
802,32.416973
803,31.872604
804,29.441906
805,12.304327
806,41.496002
807,25.709621
808,25.483858
809,18.932228
810,18.37229
811,25.78652
812,39.453506
813,20.450321
814,18.730776
815,16.18366
816,22.627163
817,9.601439
818,26.501013
819,6.8631864
820,10.418377
821,8.382531
822,2.3537283
823,5.2478056
824,10.959644
825,5.0969257
826,7.2028055
827,44.770657
828,20.087849
829,14.332117
830,23.736994
831,23.041546
832,11.856534
833,48.800194
834,26.401394
835,59.412254
836,55.003426
837,25.974407
838,39.026077
839,45.288162
840,40.04725
841,40.37299
842,13.658621
843,52.58432
844,90.71782
845,57.958527
846,11.081946
847,18.276442
848,20.083363
849,22.452116
850,13.539845
851,15.629561
852,21.259441
853,22.877844
854,13.901929
855,17.30727
856,9.400623
857,10.217673
858,25.736776
859,25.56092
860,15.807744
861,18.12301
862,16.852821
863,14.1865015
864,44.149147
865,49.07612
866,55.55081
867,50.71427
868,57.561188
869,103.47154
870,41.887848
871,39.2711
872,24.85566
873,44.285034
874,16.277115
875,22.143795
876,38.199482
877,47.105682
878,81.03609
879,14.888598
880,36.15675
881,33.838833
882,29.133821
883,24.402166
884,13.325425
885,41.38553
886,26.59501
887,24.831001
888,21.440159
889,20.06545
890,21.491364
891,45.80295
892,23.469381
893,18.237415
894,16.451973
895,21.633888
896,9.171502
897,28.221981
898,8.372123
899,10.890831
900,9.155005
901,2.1970358
902,5.098962
903,10.323276
904,4.9202414
905,5.340603
906,43.625744
907,18.550568
908,13.951625
909,24.032839
910,21.194118
911,11.563594
912,43.33838
913,28.624855
914,47.44436
915,57.013542
916,29.747303
917,41.68598
918,46.882263
919,41.24847
920,42.375847
921,14.041812
922,50.24961
923,80.54089
924,56.477833
925,11.273467
926,16.894009
927,20.970356
928,21.668242
929,14.048424
930,16.455029
931,23.046219
932,24.138718
933,13.525989
934,17.111841
935,10.364009
936,10.324248
937,29.202534
938,24.790155
939,12.682916
940,16.813766
941,16.971588
942,12.038346
943,45.785423
944,48.49636
945,55.27936
946,46.078835
947,55.823067
948,115.60405
949,32.884907
950,35.567726
951,22.35556
952,44.236355
953,18.147858
954,20.65922
955,33.81234
956,46.354343
957,77.87766
958,14.432624
959,35.07149
960,28.536772
961,31.532024
962,25.668045
963,13.870734
964,37.864914
965,26.127686
966,25.336887
967,20.36613
968,19.57329
969,22.27064
970,42.019352
971,18.90948
972,16.076248
973,14.55551
974,20.55326
975,10.78989
976,22.136448
977,6.468242
978,9.644445
979,7.864749
980,2.219161
981,5.338704
982,11.036126
983,4.8019457
984,6.4889116
985,42.95417
986,18.427368
987,12.782397
988,22.828915
989,23.202616
990,11.734134
991,41.75806
992,22.686321
993,41.84068
994,57.29278
995,26.84269
996,38.593777
997,48.154648
998,38.656086
999,40.078697
1000,13.841621
1001,64.18448
1002,84.644165
1003,57.954033
1004,13.418968
1005,17.506184
1006,20.057682
1007,23.8925
1008,13.770359
1009,18.013315
1010,19.950209
1011,23.396183
1012,13.359667
1013,16.444212
1014,9.323028
1015,10.890007
1016,28.305351
1017,27.364017
1018,14.595565
1019,16.627542
1020,15.868845
1021,12.275055
1022,46.575474
1023,49.73775
1024,55.743813
1025,52.22003
1026,52.068928
1027,115.90596
1028,35.24961
1029,32.497223
1030,21.570084
1031,42.383007
1032,15.908252
1033,19.740587
1034,42.53006
1035,40.20126
1036,83.22754
1037,13.111007
1038,38.959698
1039,27.062712
1040,30.976925
1041,25.662466
1042,17.508463
1043,37.21917
1044,23.526289
1045,23.098684
1046,18.248653
1047,17.71902
1048,25.235851
1049,42.700035
1050,20.403347
1051,17.781483
1052,14.912182
1053,21.300495
1054,10.022134
1055,23.650183
1056,7.5443473
1057,10.632964
1058,9.221841
1059,2.0936403
1060,5.250127
1061,11.275883
1062,4.858732
1063,6.6328983
1064,41.186596
1065,16.660213
1066,15.122695
1067,25.331326
1068,22.065422
1069,13.168172
1070,42.893852
1071,26.700195
1072,47.72195
1073,57.38874
1074,32.110374
1075,39.450584
1076,47.19252
1077,37.888134
1078,39.17711
1079,13.892814
1080,51.8861
1081,83.571304
1082,55.6808
1083,12.733958
1084,17.367939
1085,19.168219
1086,24.353373
1087,13.78449
1088,16.92709
1089,20.325092
1090,23.922054
1091,13.450835
1092,15.8862915
1093,9.833472
1094,9.417808
1095,25.701214
1096,27.833878
1097,13.790281
1098,17.178612
1099,15.88224
1100,13.7821
1101,50.953102
1102,51.72466
1103,52.589584
1104,43.976772
1105,58.44003
1106,106.07501
1107,36.62417
1108,41.30811
1109,21.61041
1110,39.96254
1111,18.68932
1112,21.566738
1113,40.995686
1114,44.745193
1115,77.76429
1116,14.69662
1117,35.971695
1118,28.771809
1119,29.748096
1120,23.874422
1121,13.966352
1122,38.742832
1123,24.53849
1124,25.644545
1125,21.492758
1126,20.973675
1127,24.560734
1128,43.25595
1129,20.876911
1130,17.345175
1131,15.982011
1132,21.382298
1133,9.12019
1134,23.797127
1135,5.993129
1136,9.676663
1137,9.057453
1138,2.1793356
1139,4.686801
1140,11.364858
1141,4.822798
1142,6.441324
1143,42.942635
1144,18.1185
1145,13.813544
1146,23.908161
1147,23.16671
1148,12.32722
1149,43.51651
1150,26.973408
1151,45.577248
1152,47.818542
1153,27.169323
1154,36.34504
1155,44.54001
1156,38.901917
1157,38.594097
1158,13.519343
1159,52.25062
1160,82.63949
1161,61.592598
1162,13.287443
1163,20.956741
1164,18.722271
1165,22.167906
1166,14.460988
1167,17.77982
1168,20.827839
1169,24.260952
1170,14.553554
1171,16.901207
1172,9.702491
1173,10.896817
1174,28.63853
1175,25.58509
1176,13.105237
1177,17.806744
1178,16.904734
1179,14.346924
1180,46.3987
1181,52.194584
1182,59.900795
1183,49.671185
1184,58.281544
1185,121.16609
1186,40.642113
1187,35.506073
1188,24.416798
1189,44.838215
1190,17.647415
1191,21.623545
1192,48.305515
1193,41.630142
1194,80.98951
1195,12.479861
1196,34.787735
1197,31.473974
1198,33.133495
1199,26.09509
1200,12.66454
1201,36.67661
1202,24.764023
1203,27.034016
1204,20.648405
1205,19.687473
1206,24.486061
1207,43.023464
1208,21.075256
1209,17.094353
1210,15.781108
1211,21.828598
1212,10.164653
1213,26.597595
1214,7.6219516
1215,10.119401
1216,8.481689
1217,2.3767023
1218,5.41051
1219,11.13705
1220,4.2727804
1221,5.4055376
1222,38.724606
1223,16.550562
1224,14.074319
1225,23.327871
1226,23.831184
1227,12.000659
1228,38.55752
1229,22.232145
1230,43.83446
1231,56.72432
1232,24.095238
1233,41.977272
1234,48.509003
1235,39.613693
1236,41.121666
1237,14.371095
1238,61.961575
1239,81.596565
1240,59.23711
1241,13.600506
1242,16.801119
1243,19.276415
1244,22.630457
1245,15.012292
1246,16.13174
1247,20.960337
1248,22.140472
1249,13.124942
1250,17.796772
1251,10.5660305
1252,8.829228
1253,28.22609
1254,27.298866
1255,14.073145
1256,16.485878
1257,15.270078
1258,13.508339
1259,50.211792
1260,55.48656
1261,52.297504
1262,49.961018
1263,63.567093
1264,107.928566
1265,35.624866
1266,40.785656
1267,26.064266
1268,45.022076
1269,16.542736
1270,20.074902
1271,38.758804
1272,40.7241
1273,72.069824
1274,12.424308
1275,38.440712
1276,27.579699
1277,31.230137
1278,27.5821
1279,12.373205
1280,36.85319
1281,27.61346
1282,27.56977
1283,20.752554
1284,19.57641
1285,25.232603
1286,44.112473
1287,20.913822
1288,16.872566
1289,15.323217
1290,22.88398
1291,10.33503
1292,25.561045
1293,7.0131693
1294,10.234149
1295,8.10468
1296,2.5626287
1297,5.028907
1298,11.652469
1299,4.55482
1300,5.683182
1301,38.920776
1302,16.287855
1303,12.833088
1304,23.584816
1305,21.730713
1306,11.786588
1307,40.208004
1308,27.628242
1309,45.49254
1310,64.26588
1311,31.692669
1312,37.604557
1313,49.860184
1314,42.34465
1315,42.128136
1316,12.398255
1317,52.443535
1318,87.78327
1319,63.58153
1320,13.457158
1321,17.800714
1322,21.396976
1323,25.508139
1324,14.678163
1325,19.307852
1326,21.933079
1327,25.505281
1328,13.50723
1329,17.091461
1330,10.33217
1331,11.209083
1332,26.577343
1333,26.889168
1334,13.655432
1335,17.563913
1336,17.016209
1337,14.239281
1338,48.339573
1339,51.0135
1340,50.596497
1341,53.66613
1342,55.79312
1343,128.39644
1344,38.959583
1345,36.09902
1346,20.29425
1347,41.825493
1348,15.964915
1349,22.221895
1350,38.502968
1351,43.24398
1352,82.4841
1353,14.066848
1354,37.711494
1355,32.688606
1356,31.687128
1357,24.978577
1358,13.178559
1359,37.800354
1360,26.758896
1361,23.916243
1362,20.735867
1363,20.153826
1364,21.730423
1365,44.99442
1366,22.43174
1367,16.080854
1368,15.059121
1369,21.081804
1370,10.392523
1371,26.844656
1372,9.048623
1373,10.616109
1374,9.045664
1375,2.2772608
1376,5.161008
1377,10.972466
1378,4.8984184
1379,6.733773
1380,46.348114
1381,19.879915
1382,14.26533
1383,24.456345
1384,24.144033
1385,13.4312105
1386,44.43504
1387,25.528122
1388,44.89376
1389,51.0877
1390,26.212818
1391,38.78505
1392,45.889233
1393,42.21872
1394,42.94783
1395,13.573916
1396,53.303406
1397,82.49121
1398,59.096085
1399,13.840668
1400,16.119568
1401,17.759048
1402,24.495617
1403,14.231956
1404,17.453953
1405,22.39293
1406,22.048237
1407,13.755694
1408,17.444729
1409,9.632733
1410,11.284999
1411,26.82991
1412,27.430927
1413,13.571301
1414,15.82039
1415,16.824055
1416,13.983499
1417,45.176277
1418,53.01667
1419,58.218052
1420,50.74552
1421,63.11801
1422,113.81339
1423,36.108734
1424,32.904633
1425,23.314224
1426,40.437603
1427,18.206932
1428,20.551018
1429,43.4568
1430,38.16977
1431,76.81508
1432,13.910338
1433,36.662956
1434,34.04887
1435,28.625923
1436,25.447632
1437,14.820067
1438,39.747314
1439,26.419552
1440,26.555683
1441,19.983875
1442,20.131737
1443,26.2618
1444,38.29174
1445,18.646952
1446,17.861465
1447,15.984979
1448,24.436733
1449,10.107006
1450,28.0156
1451,9.110594
1452,10.696895
1453,9.143388
1454,2.3868265
1455,4.8225126
1456,10.608579
1457,5.120635
1458,7.526246
1459,44.38923
1460,19.72884
1461,14.795477
1462,23.677433
1463,23.591837
1464,13.188128
1465,47.267254
1466,27.616447
1467,45.332977
1468,56.73077
1469,27.652588
1470,35.143196
1471,46.689693
1472,36.49651
1473,36.82181
1474,12.282815
1475,45.603745
1476,85.35686
1477,62.568893
1478,12.031383
1479,19.795807
1480,19.581776
1481,23.801397
1482,14.866415
1483,17.178354
1484,22.510283
1485,23.934807
1486,11.997371
1487,16.66476
1488,10.027135
1489,11.697162
1490,27.68787
1491,28.622475
1492,14.244287
1493,17.784788
1494,18.3011
1495,13.866468
1496,49.185783
1497,47.630188
1498,64.56422
1499,52.03058
1500,61.263954
1501,115.748146
1502,39.87793
1503,34.804264
1504,21.921734
1505,45.10518
1506,16.736446
1507,19.643051
1508,40.577827
1509,37.934116
1510,73.32474
1511,13.433433
1512,35.793816
1513,31.14279
1514,30.584425
1515,26.544346
1516,14.763533
1517,41.806885
1518,28.282791
1519,28.051704
1520,21.890755
1521,20.813568
1522,27.089254
1523,43.26403
1524,20.707237
1525,18.859783
1526,15.7795
1527,23.520191
1528,9.304483
1529,25.008114
1530,9.271459
1531,9.344401
1532,7.2678833
1533,1.8954784
1534,5.0134783
1535,11.560257
1536,5.289302
1537,6.639084
1538,37.62813
1539,18.791016
1540,13.370877
1541,22.527971
1542,24.82807
1543,12.742105
1544,40.91567
1545,24.693798
1546,47.893044
1547,54.693634
1548,24.714993
1549,42.20012
1550,46.8053
1551,39.71103
1552,41.72204
1553,14.129527
1554,51.08186
1555,84.107056
1556,53.15348
1557,12.903947
1558,18.0731
1559,19.66255
1560,21.294998
1561,13.524725
1562,18.06691
1563,19.972996
1564,23.78379
1565,12.352704
1566,16.610554
1567,10.337244
1568,10.434579
1569,27.94478
1570,25.617071
1571,14.222417
1572,17.640224
1573,16.807327
1574,14.412778
1575,49.439384
1576,48.847546
1577,54.920086
1578,51.319294
1579,56.787193
1580,114.73472
1581,38.700172
1582,39.75231
1583,23.222816
1584,39.82384
1585,17.140541
1586,19.510544
1587,40.26625
1588,42.542084
1589,71.7275
1590,14.944011
1591,36.362373
1592,29.196495
1593,29.754251
1594,25.81649
1595,13.20127
1596,41.492207
1597,26.877705
1598,26.645803
1599,19.218662
1600,20.150564
1601,24.666935
1602,39.56713
1603,19.470062
1604,16.55524
1605,15.703358
1606,24.024147
1607,10.327372
1608,28.319069
1609,9.102914
1610,10.965315
1611,8.461678
1612,2.3592882
1613,4.641568
1614,10.898224
1615,4.674588
1616,6.6155014
1617,38.242928
1618,17.858194
1619,14.705706
1620,23.190674
1621,23.719297
1622,12.439324
1623,39.86901
1624,25.495079
1625,48.719765
1626,53.724274
1627,26.371016
1628,37.304253
1629,46.127663
1630,38.923824
1631,37.159798
1632,14.325004
1633,53.21809
1634,76.41333
1635,60.79843
1636,13.717136
1637,18.38399
1638,19.859596
1639,23.714855
1640,15.031793
1641,20.36432
1642,20.80359
1643,24.354025
1644,14.588406
1645,18.404598
1646,9.844626
1647,11.0583725
1648,26.671234
1649,27.025406
1650,13.996731
1651,16.57122
1652,16.724209
1653,14.267285
1654,48.640198
1655,47.089622
1656,54.70089
1657,50.527058
1658,56.297638
1659,115.42201
1660,44.416626
1661,36.503178
1662,21.69053
1663,42.03659
1664,17.459805
1665,21.154459
1666,45.544754
1667,39.559914
1668,78.63533
1669,14.338767
1670,43.159344
1671,31.218918
1672,29.026295
1673,26.246838
1674,14.378572
1675,42.131863
1676,27.311516
1677,27.960695
1678,20.276106
1679,20.190575
1680,22.824604
1681,42.66939
1682,21.28171
1683,16.795483
1684,14.316467
1685,22.95431
1686,10.146287
1687,28.715527
1688,8.758428
1689,9.9032755
1690,8.1706705
1691,2.5120573
1692,5.682061
1693,12.498094
1694,4.721732
1695,6.450466
1696,37.129223
1697,17.472351
1698,16.00648
1699,24.490177
1700,24.00763
1701,12.619239
1702,41.56678
1703,24.157288
1704,49.811386
1705,53.67827
1706,25.62047
1707,40.505753
1708,40.37294
1709,35.207443
1710,36.401955
1711,14.182696
1712,53.961395
1713,81.60308
1714,66.430954
1715,13.903303
1716,19.30084
1717,19.086412
1718,21.222847
1719,13.2473345
1720,17.250895
1721,23.068907
1722,24.894886
1723,13.1529875
1724,16.590754
1725,11.229751
1726,10.675432
1727,27.36547
1728,29.940622
1729,15.316969
1730,17.272772
1731,15.178826
1732,13.189757
1733,53.52324
1734,53.89387
1735,55.35824
1736,51.62483
1737,61.90293
1738,119.57755
1739,41.838066
1740,36.814793
1741,25.00447
1742,43.41426
1743,18.85812
1744,21.437315
1745,41.847397
1746,45.17079
1747,73.945404
1748,13.668654
1749,37.14124
1750,28.045847
1751,24.112528
1752,24.16915
1753,12.908854
1754,41.04384
1755,28.368927
1756,26.461437
1757,21.203781
1758,20.843826
1759,24.09557
1760,43.41781
1761,21.491005
1762,16.644817
1763,15.664048
1764,22.694374
1765,9.526036
1766,25.771587
1767,7.1925273
1768,10.3017845
1769,8.580741
1770,2.2096395
1771,4.7414045
1772,10.6489105
1773,5.087061
1774,6.8607597
1775,40.999744
1776,19.840128
1777,14.726325
1778,26.90765
1779,22.90554
1780,13.156211
1781,40.598663
1782,24.101902
1783,56.34911
1784,56.88089
1785,24.417667
1786,40.772217
1787,51.822495
1788,40.525192
1789,42.81527
1790,12.739247
1791,50.72342
1792,83.54001
1793,67.61174
1794,12.67185
1795,17.649593
1796,19.90876
1797,27.032701
1798,13.75307
1799,17.785494
1800,22.634577
1801,24.361134
1802,12.464705
1803,16.32143
1804,9.461569
1805,11.065167
1806,27.33075
1807,28.402248
1808,13.991191
1809,17.264267
1810,16.965405
1811,14.663625
1812,48.939804
1813,47.670914
1814,59.777462
1815,49.180496
1816,57.097733
1817,133.4123
1818,44.338608
1819,34.493103
1820,24.756514
1821,45.591694
1822,17.044243
1823,21.631655
1824,41.87213
1825,42.251255
1826,72.782135
1827,13.170615
1828,31.600956
1829,28.216404
1830,32.551193
1831,26.920023
1832,14.850385
1833,42.146694
1834,27.477997
1835,27.409256
1836,20.388212
1837,21.157322
1838,23.695984
1839,40.98713
1840,21.206543
1841,16.657066
1842,15.942065
1843,22.984085
1844,10.049268
1845,24.978226
1846,8.475871
1847,10.296803
1848,8.534668
1849,2.5467024
1850,5.101535
1851,10.916134
1852,4.990793
1853,5.680522
1854,35.432983
1855,19.302286
1856,12.871448
1857,24.528948
1858,23.32095
1859,12.918757
1860,40.51957
1861,29.285633
1862,55.54573
