id,ürün fiyatı
201,39.082058
202,24.826233
203,48.475822
204,53.23229
205,26.1327
206,43.84538
207,53.767086
208,37.27631
209,43.673374
210,12.39056
211,50.058483
212,92.76822
213,51.821613
214,13.165019
215,18.238941
216,17.320364
217,22.002386
218,16.229403
219,16.368727
220,19.70154
221,24.85271
222,14.061594
223,16.871572
224,9.841353
225,9.581502
226,28.46851
227,29.931925
228,13.043203
229,16.704046
230,17.440077
231,14.516396
232,54.06244
233,51.74216
234,56.728046
235,60.455196
236,70.70904
237,111.10401
238,37.235374
239,40.753407
240,21.927282
241,43.149975
242,17.141275
243,18.57035
244,43.425808
245,36.582783
246,71.36412
247,12.84208
248,36.9059
249,30.961374
250,28.981651
251,27.269495
252,13.62631
253,38.475006
254,24.290262
255,24.1598
256,20.259623
257,19.006388
258,25.268042
259,46.743366
260,23.954012
261,18.974268
262,15.475274
263,21.150043
264,10.050837
265,26.077637
266,8.013439
267,9.603476
268,8.104909
269,3.1189725
270,5.5533013
271,11.790334
272,5.686911
273,7.4944444
274,43.63006
275,18.700201
276,13.277623
277,24.37644
278,23.04043
279,11.71541
280,38.282368
281,28.615984
282,50.678608
283,57.903088
284,27.265612
285,40.467564
286,46.68307
287,40.127552
288,38.76058
289,14.924151
290,59.894375
291,81.27031
292,61.83292
293,14.498833
294,17.413275
295,19.990885
296,22.188044
297,16.105553
298,16.871157
299,20.951298
300,21.836872
301,14.478735
302,15.881482
303,9.245027
304,9.673919
305,27.194696
306,29.6429
307,13.033715
308,17.882357
309,18.359148
310,13.801394
311,48.82683
312,52.570683
313,54.412697
314,48.47405
315,64.65442
316,120.787094
317,40.000023
318,37.586346
319,21.680021
320,42.39419
321,16.522263
322,19.572104
323,40.574467
324,41.793346
325,76.738846
326,14.356692
327,37.02419
328,31.12589
329,32.132847
330,27.28972
331,12.987096
332,42.236668
333,27.912878
334,27.470184
335,21.118147
336,22.289022
337,27.157524
338,44.952023
339,19.704683
340,17.763355
341,14.742539
342,21.968552
343,10.086518
344,26.422968
345,7.522675
346,9.326652
347,8.324773
348,2.5594413
349,5.1541815
350,11.211675
351,5.2286086
352,6.845406
353,42.725925
354,17.679289
355,12.724206
356,23.312893
357,25.72274
358,12.285165
359,42.17289
360,25.120724
361,45.26608
362,50.57843
363,28.29369
364,45.36981
365,51.039425
366,40.343567
367,42.600323
368,14.961183
369,48.143566
370,79.80434
371,64.15895
372,12.247236
373,18.583384
374,19.94285
375,26.912403
376,15.992432
377,18.050306
378,21.168764
379,24.114275
380,14.666135
381,16.936653
382,9.947888
383,9.37563
384,31.568842
385,26.36247
386,13.876505
387,17.698547
388,18.30062
389,14.36019
390,49.38692
391,52.383022
392,53.9475
393,52.928272
394,62.17007
395,115.69893
396,37.130642
397,44.330418
398,21.957329
399,43.64126
400,15.509122
401,23.087984
402,41.324326
403,42.72051
404,79.21362
405,14.522292
406,40.800304
407,31.31326
408,33.497486
409,27.839926
410,14.117995
411,41.086163
412,26.429626
413,26.390112
414,20.517591
415,18.593096
416,24.926878
417,46.271812
418,21.480692
419,18.38547
420,16.332727
421,21.675386
422,10.129039
423,26.296827
424,9.481388
425,9.067567
426,8.525901
427,2.8168242
428,5.443717
429,11.529741
430,5.5036387
431,6.9621887
432,43.670307
433,18.362932
434,12.482305
435,23.737911
436,22.318651
437,11.424245
438,39.87984
439,26.954432
440,54.960594
441,61.651638
442,29.582846
443,43.7869
444,51.826885
445,44.945797
446,45.512836
447,14.163875
448,51.433193
449,93.73508
450,55.437363
451,14.695836
452,17.876308
453,21.500862
454,25.569437
455,14.943437
456,17.400568
457,22.081324
458,24.137476
459,13.520354
460,16.081123
461,10.077958
462,10.474593
463,23.294073
464,27.305117
465,13.452504
466,18.959097
467,17.732975
468,13.350016
469,48.578266
470,50.325504
471,46.70507
472,62.70329
473,64.841644
474,140.10547
475,38.94721
476,36.27872
477,22.890818
478,47.53126
479,20.398058
480,18.664192
481,38.11201
482,41.825397
483,70.47829
484,14.084824
485,41.21391
486,28.444965
487,32.371284
488,28.010103
489,13.398182
490,44.518238
491,27.65513
492,27.531687
493,22.407333
494,19.91226
495,23.84381
496,44.52602
497,22.565155
498,18.956663
499,14.662903
500,23.742971
501,10.451217
502,28.015873
503,6.718846
504,9.909465
505,8.662523
506,2.4779613
507,4.9766555
508,10.917738
509,4.9696302
510,8.164993
511,39.456074
512,17.12747
513,13.599467
514,23.047525
515,23.648233
516,10.654641
517,40.958805
518,26.647087
519,53.502678
520,50.5276
521,28.864996
522,40.634937
523,50.258427
524,39.74709
525,37.423435
526,12.720773
527,46.63132
528,97.37647
529,58.548195
530,13.168724
531,18.42504
532,19.791182
533,22.39521
534,13.987504
535,18.45191
536,22.511633
537,25.2281
538,13.456752
539,17.801622
540,10.580924
541,10.213254
542,27.25694
543,25.395792
544,14.829215
545,18.049984
546,17.540367
547,13.78184
548,50.75601
549,50.478786
550,50.220806
551,59.56032
552,53.882275
553,99.154465
554,41.620163
555,32.566227
556,22.758192
557,46.429447
558,17.412436
559,19.419252
560,36.934864
561,43.76485
562,80.51374
563,14.739787
564,40.209297
565,32.83427
566,29.186945
567,26.28902
568,12.942055
569,43.976784
570,26.917782
571,28.887316
572,23.439337
573,21.20101
574,24.032274
575,54.27639
576,29.755615
577,17.42663
578,14.904069
579,23.000376
580,10.263846
581,28.200888
582,8.481445
583,10.475784
584,8.488786
585,2.5803173
586,5.409139
587,11.383101
588,5.9050813
589,5.9174047
590,35.656853
591,17.50421
592,13.531532
593,24.363146
594,23.683052
595,12.718739
596,41.86044
597,27.005442
598,53.760864
599,50.77109
600,25.216642
601,36.831524
602,53.80936
603,44.53054
604,40.71819
605,13.176283
606,59.31458
607,85.40875
608,65.33125
609,13.151126
610,18.67235
611,22.276468
612,27.113806
613,13.1969595
614,16.662231
615,23.228895
616,25.49026
617,14.221475
618,18.128607
619,10.804053
620,9.857761
621,30.696909
622,26.135017
623,13.528815
624,18.25742
625,16.36252
626,13.32286
627,52.010838
628,55.459576
629,52.434673
630,48.339653
631,62.984947
632,134.50192
633,38.4013
634,44.91533
635,20.83742
636,49.24222
637,19.408018
638,19.275301
639,36.810444
640,35.01965
641,76.88864
642,14.810007
643,37.055134
644,30.928541
645,30.451956
646,29.312414
647,14.238207
648,43.864876
649,25.045061
650,26.397337
651,21.546932
652,20.604605
653,24.855927
654,48.906624
655,21.93179
656,17.573362
657,15.872721
658,22.80244
659,10.30829
660,28.521494
661,7.856879
662,9.752358
663,8.544794
664,2.8837903
665,5.027784
666,10.660295
667,5.2252374
668,6.6070437
669,39.473255
670,19.32595
671,14.5331545
672,25.083284
673,27.042835
674,11.544339
675,47.74439
676,27.711088
677,50.912884
678,49.010822
679,29.847654
680,43.43664
681,53.755726
682,36.0441
683,35.786495
684,14.641618
685,51.534954
686,86.05202
687,64.95218
688,13.090707
689,19.237625
690,18.847483
691,22.370947
692,14.836841
693,16.47373
694,19.082994
695,22.93682
696,14.171574
697,16.67531
698,9.433373
699,9.941541
700,29.132595
701,34.19419
702,13.697069
703,18.554708
704,18.479692
705,14.12989
706,50.01476
707,55.25838
708,52.89021
709,60.532215
710,54.33993
711,112.70415
712,38.18478
713,32.86384
714,22.544262
715,46.30285
716,17.146248
717,20.058966
718,39.028183
719,40.9216
720,73.32348
721,14.803941
722,36.860382
723,32.328632
724,32.855278
725,27.142027
726,14.410403
727,42.177303
728,26.36785
729,30.599014
730,19.827032
731,20.403517
732,24.153965
733,39.288
734,19.325254
735,18.455992
736,15.701251
737,22.02078
738,9.57937
739,27.346058
740,7.3853593
741,9.948636
742,8.565913
743,2.967191
744,5.241719
745,11.205435
746,5.006347
747,6.342509
748,38.07912
749,18.521051
750,11.964762
751,21.251745
752,23.93216
753,11.874907
754,39.306965
755,26.85534
756,56.10625
757,54.836536
758,28.410284
759,43.743412
760,51.796024
761,39.631187
762,36.92123
763,13.621373
764,61.277134
765,91.55466
766,56.171963
767,14.759991
768,17.200819
769,21.634357
770,24.791735
771,15.998953
772,18.465141
773,22.20019
774,24.729244
775,13.035661
776,19.910376
777,10.276169
778,10.801763
779,28.32902
780,29.323366
781,13.118563
782,17.467308
783,18.81732
784,12.620299
785,52.282333
786,58.578377
787,50.105785
788,57.259296
789,63.27403
790,134.009
791,42.857998
792,33.71894
793,24.453327
794,46.49769
795,15.198925
796,21.170012
797,46.21686
798,38.74425
799,80.34403
800,14.714449
801,39.793118
802,33.24336
803,31.33349
804,30.610025
805,14.498383
806,45.009468
807,25.616053
808,26.831038
809,20.907675
810,19.914927
811,25.60816
812,42.200245
813,20.081614
814,18.710688
815,16.31018
816,22.435104
817,10.56027
818,28.087786
819,9.81355
820,10.336487
821,8.487007
822,2.67717
823,5.3113575
824,11.327904
825,4.6652102
826,9.987559
827,43.399693
828,18.355341
829,13.5164385
830,23.032972
831,22.205349
832,10.724748
833,45.93687
834,25.96433
835,65.27429
836,55.08365
837,25.740122
838,39.02052
839,46.269733
840,41.368248
841,40.093258
842,13.6411295
843,53.488705
844,93.31106
845,60.061245
846,12.11813
847,18.351051
848,19.864744
849,21.314695
850,14.808841
851,15.911076
852,21.02138
853,22.99006
854,13.013467
855,17.252485
856,10.301469
857,10.119929
858,26.952948
859,25.304033
860,15.568107
861,17.637882
862,18.428581
863,15.047001
864,47.27365
865,52.28611
866,56.231113
867,52.990383
868,58.675297
869,104.6779
870,41.178112
871,37.217236
872,24.613737
873,43.597454
874,16.299162
875,22.448744
876,37.843616
877,47.214703
878,81.48729
879,15.283907
880,36.49551
881,33.410145
882,29.048697
883,26.782999
884,13.414444
885,43.836796
886,27.578016
887,25.206964
888,21.367685
889,19.30804
890,22.885353
891,47.270138
892,19.440536
893,19.419764
894,15.832591
895,21.513727
896,10.56782
897,26.59146
898,7.738047
899,10.480809
900,8.719444
901,2.757325
902,5.221918
903,10.909915
904,5.5052695
905,6.3110003
906,41.222675
907,18.74065
908,12.987686
909,22.907946
910,20.918558
911,10.906878
912,41.172237
913,27.011457
914,50.618717
915,58.467636
916,30.164717
917,41.930706
918,45.761078
919,44.44715
920,42.407017
921,13.140069
922,52.77573
923,81.22742
924,57.00919
925,11.837044
926,17.355045
927,20.447838
928,22.016512
929,14.883847
930,16.084246
931,22.642162
932,23.708223
933,13.291347
934,18.343678
935,10.453448
936,9.862409
937,29.81241
938,24.977257
939,13.492031
940,17.231962
941,17.970713
942,12.581029
943,48.181133
944,50.77865
945,55.27887
946,47.206463
947,57.060455
948,116.63303
949,34.973003
950,34.75414
951,22.601097
952,44.314915
953,18.734648
954,19.807806
955,33.773487
956,48.52184
957,76.68794
958,12.227309
959,36.112656
960,27.405851
961,31.629456
962,25.968233
963,13.193618
964,38.359768
965,26.140196
966,24.570019
967,19.881323
968,19.27574
969,22.214691
970,48.45144
971,23.859344
972,17.610643
973,15.54728
974,21.60515
975,9.874419
976,24.352266
977,6.4019856
978,9.323198
979,8.367784
980,2.2585685
981,5.0950637
982,11.403146
983,5.289545
984,6.2268467
985,39.131218
986,18.859728
987,12.924898
988,23.883993
989,22.316195
990,12.005162
991,42.209064
992,24.56655
993,44.068787
994,57.952686
995,27.528933
996,40.044292
997,50.39605
998,39.562405
999,41.107014
1000,13.805337
1001,63.900333
1002,87.112274
1003,57.849873
1004,14.011966
1005,18.487288
1006,20.580448
1007,23.007631
1008,14.002337
1009,17.354555
1010,19.323788
1011,22.20292
1012,13.453694
1013,16.107412
1014,9.659446
1015,10.254203
1016,29.415884
1017,28.371431
1018,13.505213
1019,17.508238
1020,17.038996
1021,12.194125
1022,47.819195
1023,50.86521
1024,55.235744
1025,54.85903
1026,50.5153
1027,114.5833
1028,36.9624
1029,32.04833
1030,21.696074
1031,42.537457
1032,17.416021
1033,18.5634
1034,40.62467
1035,42.207363
1036,82.81611
1037,12.709026
1038,37.91789
1039,27.832865
1040,31.071964
1041,24.832273
1042,15.196259
1043,36.625904
1044,22.154907
1045,22.765663
1046,19.188482
1047,19.50994
1048,23.984678
1049,45.536434
1050,21.490383
1051,17.225323
1052,14.848353
1053,22.678753
1054,10.530467
1055,26.041647
1056,9.5458975
1057,8.991351
1058,8.715618
1059,2.3420513
1060,5.3918853
1061,11.332356
1062,5.681451
1063,6.018175
1064,39.09576
1065,17.148642
1066,13.2994375
1067,24.63684
1068,21.63632
1069,13.982809
1070,41.853565
1071,26.832026
1072,51.602356
1073,58.554157
1074,33.11262
1075,41.74629
1076,48.982544
1077,39.395428
1078,41.948334
1079,13.719909
1080,55.300194
1081,85.64488
1082,56.369305
1083,13.359046
1084,18.644583
1085,19.504591
1086,23.758163
1087,13.755827
1088,17.652979
1089,18.412468
1090,23.301899
1091,14.794435
1092,16.62401
1093,9.879197
1094,9.701144
1095,26.028704
1096,27.34765
1097,12.894589
1098,18.127546
1099,17.065475
1100,13.686753
1101,53.69418
1102,52.7874
1103,52.341297
1104,44.208504
1105,59.285385
1106,107.23683
1107,37.018032
1108,39.53671
1109,21.66541
1110,41.49248
1111,18.346012
1112,20.807013
1113,39.672745
1114,43.63191
1115,80.59398
1116,13.73179
1117,37.45885
1118,27.88537
1119,30.604765
1120,26.002737
1121,13.835211
1122,39.20828
1123,24.302011
1124,25.218706
1125,20.731348
1126,21.380077
1127,25.675104
1128,50.7912
1129,24.056618
1130,17.700022
1131,15.747806
1132,21.743778
1133,9.603793
1134,25.940248
1135,8.172266
1136,8.708426
1137,8.439085
1138,2.9753706
1139,5.719687
1140,11.464709
1141,5.603776
1142,9.796549
1143,41.906017
1144,18.741426
1145,14.178176
1146,25.435137
1147,23.080473
1148,11.603154
1149,43.454372
1150,27.373152
1151,49.239273
1152,49.799202
1153,29.266275
1154,36.86719
1155,44.45203
1156,41.655113
1157,41.302547
1158,13.711249
1159,55.01411
1160,83.53298
1161,61.565308
1162,13.195561
1163,19.0858
1164,18.913248
1165,22.147554
1166,15.079496
1167,16.908419
1168,19.423954
1169,24.364298
1170,14.883298
1171,16.612692
1172,10.286835
1173,10.005337
1174,30.397945
1175,26.240547
1176,13.537431
1177,17.468914
1178,17.65727
1179,13.497104
1180,47.267193
1181,50.910786
1182,61.59642
1183,48.747005
1184,56.77551
1185,120.458664
1186,38.865116
1187,33.97659
1188,24.457415
1189,45.644474
1190,18.79029
1191,21.480818
1192,50.996166
1193,43.57828
1194,81.24404
1195,13.026151
1196,34.995953
1197,30.88284
1198,32.39649
1199,25.447508
1200,11.303691
1201,37.978874
1202,26.207006
1203,27.75871
1204,20.220793
1205,20.776186
1206,24.235476
1207,47.57883
1208,23.990278
1209,17.820883
1210,15.855748
1211,21.509764
1212,9.989519
1213,26.698034
1214,7.8849664
1215,8.9935055
1216,7.74292
1217,3.0106351
1218,5.264406
1219,11.226373
1220,5.518512
1221,5.824445
1222,37.359413
1223,16.953308
1224,13.313933
1225,23.46107
1226,22.187223
1227,12.118485
1228,36.961945
1229,24.500822
1230,47.151714
1231,59.630497
1232,25.67502
1233,45.82936
1234,50.612167
1235,40.801865
1236,42.24009
1237,14.034013
1238,63.68265
1239,82.82139
1240,59.84103
1241,14.417875
1242,17.396069
1243,19.662874
1244,22.306501
1245,15.90145
1246,15.967868
1247,20.182463
1248,21.251253
1249,13.841086
1250,17.977709
1251,10.316847
1252,9.583684
1253,28.478844
1254,26.146925
1255,13.772946
1256,16.78776
1257,17.907637
1258,14.314783
1259,50.48519
1260,52.853664
1261,52.43851
1262,48.409855
1263,61.962788
1264,108.69194
1265,36.302067
1266,40.948936
1267,25.382002
1268,46.064873
1269,17.836798
1270,20.246157
1271,41.22546
1272,41.9695
1273,72.54308
1274,14.1600275
1275,39.7152
1276,26.561085
1277,33.28892
1278,28.746572
1279,13.097717
1280,39.488697
1281,28.208574
1282,27.53318
1283,20.920712
1284,20.632597
1285,25.68186
1286,49.473675
1287,21.007347
1288,16.91606
1289,14.256644
1290,22.448942
1291,9.929895
1292,26.8534
1293,8.560408
1294,9.480418
1295,8.266736
1296,2.7658207
1297,5.371734
1298,10.976562
1299,5.061689
1300,6.0188622
1301,37.1029
1302,16.904348
1303,11.768711
1304,23.338634
1305,20.451637
1306,10.775748
1307,39.454838
1308,26.937723
1309,50.67138
1310,65.16593
1311,32.430424
1312,37.492764
1313,50.047646
1314,44.398407
1315,42.02792
1316,13.30783
1317,54.381435
1318,90.86385
1319,64.74425
1320,14.1551075
1321,18.157557
1322,21.547476
1323,25.430765
1324,14.889788
1325,19.538546
1326,20.647488
1327,24.651217
1328,13.499667
1329,16.896696
1330,10.415147
1331,11.138559
1332,28.212952
1333,26.082533
1334,13.779225
1335,17.411839
1336,18.112211
1337,13.859427
1338,49.95164
1339,51.77552
1340,52.442234
1341,58.326626
1342,57.006878
1343,129.67534
1344,36.919346
1345,36.244198
1346,20.778975
1347,42.74861
1348,18.839731
1349,20.794031
1350,42.537304
1351,47.209377
1352,83.3463
1353,15.453183
1354,38.578255
1355,30.58044
1356,32.982666
1357,25.768276
1358,11.920058
1359,39.083553
1360,26.96256
1361,24.157911
1362,20.745962
1363,19.139822
1364,22.879879
1365,46.735363
1366,27.05019
1367,16.688944
1368,14.439959
1369,21.412243
1370,10.477977
1371,26.427393
1372,9.979657
1373,10.207306
1374,8.148623
1375,2.7833383
1376,5.3487372
1377,11.255018
1378,5.889547
1379,6.949347
1380,44.503204
1381,18.167685
1382,12.613596
1383,23.751472
1384,22.828955
1385,13.640864
1386,41.831623
1387,24.779772
1388,49.798622
1389,52.361763
1390,28.415714
1391,42.48193
1392,47.515305
1393,43.24577
1394,44.705578
1395,13.251353
1396,55.768894
1397,84.045654
1398,59.41438
1399,13.790604
1400,17.946531
1401,17.60694
1402,25.19992
1403,15.632482
1404,18.03003
1405,22.036207
1406,22.723162
1407,13.6320715
1408,17.22452
1409,10.365512
1410,11.521919
1411,27.352478
1412,27.115538
1413,13.443695
1414,17.60971
1415,18.471767
1416,14.982793
1417,46.69499
1418,51.388546
1419,57.056637
1420,51.949574
1421,61.97186
1422,112.313515
1423,36.367954
1424,31.937752
1425,23.275915
1426,41.75983
1427,17.827787
1428,20.438814
1429,41.837303
1430,39.040867
1431,76.55788
1432,13.28284
1433,35.926327
1434,32.796276
1435,28.868938
1436,25.874762
1437,12.868764
1438,39.48388
1439,25.654554
1440,26.302423
1441,19.674326
1442,20.780527
1443,24.658365
1444,44.366615
1445,19.78557
1446,18.071093
1447,16.049974
1448,23.484507
1449,10.747621
1450,27.716091
1451,10.4605665
1452,9.613633
1453,8.470404
1454,2.40393
1455,5.161775
1456,11.404093
1457,5.5491576
1458,6.6787066
1459,41.742065
1460,19.286192
1461,14.601443
1462,24.245068
1463,23.805857
1464,12.330762
1465,46.106148
1466,28.479599
1467,47.70817
1468,56.949413
1469,26.992064
1470,38.040257
1471,50.34256
1472,36.9485
1473,36.620697
1474,12.817908
1475,46.445408
1476,86.05185
1477,64.39754
1478,12.096089
1479,18.943464
1480,19.681158
1481,24.025661
1482,15.694687
1483,17.263474
1484,20.665924
1485,23.423428
1486,11.599841
1487,16.2493
1488,9.58389
1489,11.118332
1490,26.798803
1491,28.513462
1492,14.017846
1493,17.968279
1494,18.5927
1495,13.340663
1496,48.84524
1497,47.605682
1498,67.30496
1499,51.839596
1500,61.132683
1501,113.04019
1502,39.96242
1503,31.975786
1504,22.234877
1505,45.30687
1506,16.028315
1507,19.29481
1508,40.01041
1509,39.83294
1510,73.92956
1511,13.489378
1512,38.421993
1513,30.577248
1514,31.168657
1515,27.699804
1516,13.388711
1517,42.271603
1518,27.753193
1519,28.120863
1520,22.24735
1521,21.481947
1522,26.43511
1523,47.478092
1524,24.93859
1525,17.85542
1526,15.556572
1527,22.2813
1528,10.704667
1529,27.19481
1530,10.641909
1531,9.264389
1532,8.272099
1533,2.4479187
1534,5.2660975
1535,11.610215
1536,5.8030715
1537,5.9541397
1538,34.183712
1539,18.93497
1540,13.247894
1541,21.881102
1542,23.622229
1543,13.926404
1544,39.879837
1545,24.42608
1546,50.456753
1547,53.380535
1548,26.479946
1549,43.785423
1550,47.63411
1551,38.35539
1552,43.320957
1553,14.169013
1554,52.842655
1555,84.58522
1556,53.434746
1557,12.878566
1558,18.80971
1559,19.572721
1560,21.235693
1561,14.11482
1562,18.794752
1563,18.755724
1564,24.09462
1565,12.519346
1566,16.412607
1567,9.6348505
1568,9.967727
1569,28.26368
1570,25.93199
1571,14.146806
1572,17.77825
1573,17.042696
1574,14.219113
1575,50.192513
1576,49.422104
1577,54.356377
1578,48.489872
1579,60.034786
1580,111.70015
1581,37.899673
1582,37.00631
1583,23.067898
1584,40.10004
1585,16.525675
1586,19.051407
1587,39.038532
1588,41.176685
1589,70.85995
1590,13.764977
1591,36.43041
1592,28.363134
1593,29.886427
1594,27.849
1595,12.079043
1596,41.07911
1597,26.327301
1598,26.630468
1599,19.060232
1600,21.12161
1601,24.328302
1602,43.34669
1603,19.055195
1604,16.176497
1605,14.763093
1606,23.058325
1607,10.953906
1608,27.56835
1609,10.09896
1610,9.408711
1611,8.151805
1612,2.9542363
1613,5.6189837
1614,11.595852
1615,5.3703904
1616,5.9569974
1617,35.25253
1618,17.088871
1619,14.3056135
1620,23.484941
1621,23.631012
1622,11.20899
1623,39.099392
1624,23.04184
1625,50.21338
1626,52.43882
1627,27.647696
1628,38.800407
1629,50.611233
1630,40.094257
1631,37.833332
1632,14.657859
1633,54.639744
1634,77.9009
1635,61.32555
1636,14.336234
1637,18.264917
1638,19.94057
1639,22.600569
1640,15.560458
1641,21.416033
1642,19.152945
1643,24.59905
1644,14.59164
1645,17.80734
1646,9.504748
1647,10.248454
1648,25.440622
1649,26.645016
1650,13.947598
1651,17.22751
1652,17.75989
1653,14.090522
1654,49.59109
1655,44.72712
1656,55.95358
1657,50.4939
1658,57.734646
1659,112.44654
1660,43.926884
1661,35.03744
1662,21.664171
1663,42.330303
1664,16.668396
1665,20.236723
1666,40.45049
1667,41.37644
1668,77.6115
1669,13.923972
1670,43.0723
1671,29.989515
1672,29.529715
1673,27.946188
1674,13.012543
1675,40.547157
1676,27.477777
1677,28.515673
1678,21.022543
1679,20.553394
1680,21.951145
1681,44.871605
1682,24.146269
1683,17.04193
1684,13.980325
1685,22.543777
1686,10.309241
1687,27.256172
1688,8.912864
1689,8.639064
1690,7.6000195
1691,3.144944
1692,5.790902
1693,11.981777
1694,6.0263486
1695,5.8377695
1696,34.752396
1697,16.836681
1698,14.362392
1699,25.130823
1700,23.908339
1701,12.691309
1702,40.808384
1703,23.585386
1704,51.293095
1705,53.405968
1706,26.212812
1707,41.60676
1708,40.94504
1709,35.493725
1710,34.52671
1711,14.987729
1712,55.351578
1713,81.98355
1714,66.59088
1715,14.669299
1716,18.48378
1717,19.497362
1718,21.615725
1719,13.585596
1720,17.865034
1721,22.537258
1722,25.41913
1723,13.509227
1724,16.57541
1725,10.645299
1726,10.132604
1727,26.689962
1728,29.960972
1729,13.785592
1730,17.27497
1731,16.698637
1732,13.839355
1733,55.04361
1734,54.100277
1735,56.155186
1736,50.378796
1737,62.04366
1738,115.681854
1739,40.98878
1740,35.60924
1741,24.745619
1742,44.872704
1743,21.008286
1744,21.25228
1745,43.637726
1746,44.79282
1747,74.93005
1748,13.908023
1749,37.624462
1750,27.262388
1751,24.660376
1752,26.882353
1753,11.723275
1754,41.77902
1755,28.600796
1756,27.180862
1757,21.598875
1758,21.466547
1759,24.086058
1760,46.189457
1761,19.2559
1762,17.331387
1763,15.220506
1764,22.599695
1765,10.870382
1766,26.449848
1767,7.5351777
1768,9.618625
1769,8.15047
1770,2.7600844
1771,5.114324
1772,10.725423
1773,5.1285987
1774,6.026968
1775,37.842407
1776,19.005867
1777,13.549357
1778,26.139591
1779,22.725496
1780,11.909365
1781,40.593548
1782,23.094587
1783,60.06686
1784,57.974297
1785,22.449326
1786,41.95793
1787,57.877583
1788,39.753
1789,44.20534
1790,12.536179
1791,50.3457
1792,84.99796
1793,69.28735
1794,13.36538
1795,18.157654
1796,20.59033
1797,27.231419
1798,13.5355425
1799,18.10864
1800,21.88862
1801,23.864408
1802,11.701477
1803,16.398678
1804,9.606995
1805,10.400495
1806,28.532614
1807,28.479208
1808,14.29078
1809,17.089998
1810,17.000044
1811,13.991814
1812,49.93641
1813,46.39331
1814,61.500652
1815,48.824116
1816,57.864098
1817,131.39447
1818,42.14195
1819,34.76079
1820,24.60127
1821,46.21895
1822,18.60887
1823,21.43157
1824,43.741287
1825,42.351685
1826,75.27582
1827,14.038494
1828,29.690264
1829,26.910381
1830,33.784245
1831,25.802671
1832,12.13343
1833,45.00356
1834,28.784164
1835,28.030325
1836,20.118929
1837,23.443617
1838,25.422594
1839,42.34863
1840,18.316881
1841,17.427576
1842,14.868336
1843,21.174105
1844,10.51253
1845,22.742846
1846,7.248808
1847,10.068002
1848,8.49471
1849,2.7526858
1850,5.462554
1851,11.151476
1852,5.6581674
1853,5.8320436
1854,35.553406
1855,19.293346
1856,12.554906
1857,24.913603
1858,21.90708
1859,12.8181715
1860,40.23418
1861,26.8108
1862,57.23512
